Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRB13,OUT046,2709.5518
FDF59,OUT027,3446.0347
FDT35,OUT049,2824.902
NCJ19,OUT035,1091.23
FDT35,OUT018,2397.5989
FDI48,OUT046,873.03784
DRC24,OUT019,387.01077
NCZ05,OUT017,1539.7759
FDJ57,OUT049,3432.5999
FDX11,OUT017,3345.7651
FDE09,OUT035,2061.271
NCK06,OUT049,2248.2563
DRE37,OUT017,3181.4353
FDV56,OUT046,1455.8192
FDY43,OUT017,2659.4338
FDV35,OUT013,2646.4043
FDF05,OUT019,746.4707
FDA36,OUT035,2905.6099
FDS13,OUT027,5779.2676
FDU47,OUT013,2414.335
FDI36,OUT010,587.15576
FDH48,OUT046,1526.9423
FDZ14,OUT013,1978.4293
FDS46,OUT013,2039.371
FDE21,OUT017,2132.0925
FDA26,OUT049,3766.835
FDV12,OUT046,1733.4242
FDL46,OUT019,217.9326
FDN57,OUT013,2191.0686
NCJ18,OUT017,2023.9093
FDO36,OUT045,2698.863
FDX55,OUT018,2969.9412
FDT25,OUT019,300.49973
FDD16,OUT049,1196.983
NCX18,OUT013,3009.4133
NCG55,OUT018,1665.5879
NCV18,OUT049,1585.2567
NCS18,OUT035,1896.4803
FDC37,OUT045,1522.8756
FDE47,OUT046,2052.8696
DRG49,OUT019,522.26587
FDC39,OUT049,3714.7466
FDH24,OUT019,377.71768
FDV39,OUT027,4484.5337
NCL17,OUT045,2200.6206
NCY53,OUT035,1922.878
FDH52,OUT013,1046.9042
NCD19,OUT018,545.9722
FDI44,OUT046,1287.8722
DRD49,OUT027,5463.8394
FDN08,OUT035,1982.4613
FDO20,OUT027,5779.8037
FDY02,OUT046,3750.3457
FDX23,OUT045,1256.3219
FDX01,OUT017,1945.167
FDH20,OUT027,2890.0903
NCX41,OUT017,3687.9211
FDD21,OUT027,3144.7622
DRH11,OUT019,45.06026
DRE60,OUT018,3061.3613
FDB10,OUT013,3933.8296
FDH38,OUT013,1747.457
NCL07,OUT018,485.22958
FDD48,OUT046,1916.1599
NCT54,OUT027,2900.8577
FDF32,OUT027,5355.3237
DRH51,OUT045,1398.9722
DRG03,OUT035,2563.202
NCY42,OUT019,334.00198
FDH32,OUT017,1595.2599
NCJ06,OUT027,3333.0417
FDH47,OUT027,2719.5515
FDZ08,OUT018,1140.0197
FDK16,OUT017,1647.147
DRG01,OUT018,934.8571
NCM53,OUT027,2824.8286
NCB07,OUT035,3066.495
NCZ06,OUT035,3909.169
FDU48,OUT049,1959.7795
NCB55,OUT027,1893.1708
FDP15,OUT013,4154.3354
FDF17,OUT046,3123.0178
NCN06,OUT049,2724.0188
DRM48,OUT018,420.32913
FDH10,OUT046,2911.3792
FDC60,OUT018,1154.8206
FDE35,OUT018,721.8807
DRI23,OUT013,2615.7617
NCR38,OUT013,3533.8657
FDP04,OUT035,1114.632
NCW17,OUT045,2102.6316
FDX34,OUT017,1954.8154
NCK53,OUT045,1404.7075
NCO54,OUT010,43.35189
NCH55,OUT046,1929.7859
FDT44,OUT027,3106.768
DRG49,OUT046,3583.7424
FDX46,OUT010,147.43141
DRG36,OUT049,3079.076
FDU37,OUT049,1180.1957
FDK10,OUT049,2726.1194
DRF37,OUT027,5747.8447
FDC44,OUT035,2075.988
FDP15,OUT046,3962.0105
FDZ27,OUT027,1533.0083
FDY22,OUT019,292.92636
DRG51,OUT035,2806.461
FDN58,OUT045,3524.9204
FDW01,OUT049,2601.6978
FDX24,OUT018,1082.2762
FDO51,OUT017,795.1139
FDJ52,OUT027,4211.7104
NCY06,OUT010,288.47604
FDE20,OUT018,2245.5386
FDT23,OUT010,135.8852
FDQ51,OUT046,904.89307
FDE35,OUT046,1049.6744
FDB46,OUT013,3422.1511
NCG19,OUT035,3769.251
NCL06,OUT018,3435.428
FDT36,OUT019,-6.6221294
FDC56,OUT049,2072.802
FDJ26,OUT049,3442.8667
FDZ59,OUT017,2729.9365
FDV11,OUT027,4798.4395
FDR13,OUT010,206.71327
FDI15,OUT018,3435.8389
FDF47,OUT018,3019.3447
NCB54,OUT019,344.29083
NCK19,OUT027,5189.853
FDX16,OUT017,2648.8567
FDL50,OUT045,2065.334
NCE31,OUT035,977.34796
DRJ01,OUT049,2543.1694
FDE22,OUT013,2460.7065
FDY20,OUT019,88.149574
NCO14,OUT045,596.83765
NCR50,OUT017,2695.6758
DRM47,OUT017,2986.2834
FDO27,OUT010,54.785698
FDJ20,OUT027,3331.9905
NCX17,OUT013,4239.5703
FDG59,OUT049,721.2858
FDD52,OUT045,1526.2142
FDO48,OUT017,3649.7031
FDC59,OUT019,129.07065
FDS15,OUT018,1292.0135
FDB47,OUT035,3741.0654
FDV14,OUT019,115.37987
FDB27,OUT013,2843.0635
FDA35,OUT035,2098.303
FDN51,OUT018,3575.3425
FDO39,OUT019,430.12762
FDB28,OUT049,2887.1748
DRJ25,OUT046,673.38666
FDH46,OUT027,2950.788
FDI10,OUT045,2949.8777
FDU21,OUT018,349.0425
FDD09,OUT049,3210.7156
FDD10,OUT046,2650.5293
FDN31,OUT010,517.5028
FDA46,OUT018,2869.278
FDM56,OUT046,1764.0935
FDF11,OUT010,703.4518
FDS32,OUT018,1768.8677
NCM06,OUT013,2303.763
FDZ26,OUT045,3785.1438
FDO01,OUT013,1993.6147
FDJ46,OUT049,2796.75
FDG26,OUT019,722.6001
FDZ38,OUT035,3515.5242
NCO55,OUT013,1829.0126
FDT60,OUT035,2089.5754
FDW37,OUT049,1527.9523
NCK42,OUT018,2948.3118
FDA45,OUT046,2171.536
FDW55,OUT018,3479.5757
FDY44,OUT017,3349.3777
FDQ31,OUT017,1448.4569
FDM09,OUT049,2929.5376
FDH12,OUT018,1405.4474
NCQ43,OUT035,1731.7445
FDT33,OUT035,2806.0542
NCT41,OUT018,2066.9333
DRJ25,OUT010,30.71641
NCQ41,OUT046,2967.8398
NCN17,OUT049,1704.0397
DRO35,OUT027,2950.3533
FDU27,OUT018,672.8455
FDY43,OUT027,4232.136
FDG46,OUT035,2084.6206
DRL49,OUT018,1957.6498
NCB55,OUT049,1123.8759
FDK28,OUT049,4183.509
FDO49,OUT045,885.5832
FDT03,OUT013,2440.6187
FDW33,OUT027,2935.3398
FDR02,OUT035,2067.2937
FDF50,OUT013,3068.992
FDA40,OUT018,1245.0217
NCT53,OUT018,2088.6528
FDY60,OUT035,2376.9587
FDP44,OUT027,3024.8901
NCQ50,OUT045,3308.582
NCC30,OUT017,2954.1462
FDQ60,OUT018,1733.6045
FDG41,OUT046,1737.1523
FDQ03,OUT046,3773.7158
FDM03,OUT045,1371.5415
FDZ51,OUT018,1226.7517
DRF51,OUT035,829.4039
FDF39,OUT017,4296.768
FDW52,OUT035,2399.705
FDY22,OUT049,2492.9124
FDG14,OUT013,2392.3367
FDA57,OUT017,787.96704
FDL45,OUT019,361.80508
FDX28,OUT046,1391.6721
NCQ54,OUT013,3171.4924
FDH40,OUT045,1240.1854
FDU52,OUT035,2760.6357
FDT60,OUT010,190.2954
FDK08,OUT045,1329.4604
FDN04,OUT049,2456.0847
FDE50,OUT013,3148.1423
FDI16,OUT049,941.6896
FDM50,OUT049,1038.2466
NCV30,OUT049,1188.7261
FDT44,OUT013,1856.4718
FDY60,OUT013,2489.0457
FDT56,OUT017,1176.725
FDV58,OUT018,2444.8162
FDU04,OUT013,2243.0007
NCN05,OUT027,4746.1475
FDI53,OUT018,2222.551
FDD34,OUT046,2698.1624
FDW47,OUT027,2790.5784
FDT51,OUT027,3021.4514
FDO27,OUT013,1485.144
NCQ18,OUT018,1496.2007
NCW05,OUT013,1720.1959
FDI15,OUT010,944.0168
NCH43,OUT010,795.02435
FDT40,OUT049,2103.7825
NCG19,OUT017,3904.5654
NCM30,OUT035,903.04645
FDB38,OUT017,2699.1506
FDB22,OUT046,2512.5132
FDC58,OUT046,755.65704
NCI29,OUT013,1975.5569
FDA23,OUT010,180.78229
DRG48,OUT013,2300.8413
FDV21,OUT013,2041.635
NCG18,OUT019,308.07068
FDG40,OUT045,540.25635
FDU24,OUT018,1482.0149
FDA22,OUT049,2749.0159
FDY35,OUT046,1073.7994
FDJ15,OUT045,3525.9958
NCW18,OUT018,3361.292
FDK56,OUT018,2792.938
FDF44,OUT046,2278.5327
FDP51,OUT049,2116.3113
FDU22,OUT027,3236.189
FDM28,OUT017,2906.5828
NCL42,OUT046,3779.7463
FDJ15,OUT019,711.9357
FDI32,OUT018,1766.7296
DRL11,OUT046,2396.0562
DRO59,OUT018,912.415
FDA07,OUT019,289.8156
NCO53,OUT013,3035.2527
FDO21,OUT045,3369.8975
FDW39,OUT045,2864.902
NCV17,OUT013,2267.5393
FDE22,OUT046,2377.3496
NCB06,OUT018,2376.8245
DRF48,OUT017,3136.9138
FDB05,OUT013,4006.8503
FDP28,OUT027,6051.555
FDP23,OUT046,3429.9885
NCS41,OUT018,2707.5212
FDS40,OUT018,413.404
FDA16,OUT017,3531.339
FDN20,OUT035,2866.3965
FDF04,OUT027,5687.8325
DRG36,OUT018,2422.8677
FDW16,OUT018,1336.5299
FDU09,OUT017,1060.3627
FDW01,OUT046,2586.1155
FDB15,OUT045,4012.197
NCJ17,OUT049,1554.3844
NCT18,OUT018,2842.0674
FDG16,OUT018,3251.8406
FDP27,OUT017,3415.6355
FDQ44,OUT027,3495.6042
FDL50,OUT027,3441.4878
FDW57,OUT027,4786.896
FDS34,OUT013,1852.6964
NCV30,OUT035,1558.0061
FDD26,OUT018,2769.4949
FDA03,OUT045,2419.9072
FDS27,OUT018,2933.0847
FDM12,OUT013,3043.1982
NCV42,OUT027,2936.7432
NCS41,OUT046,2905.9941
FDN56,OUT018,2008.8181
DRK59,OUT046,3373.2983
NCG18,OUT046,1648.6238
NCN26,OUT017,1985.726
FDI60,OUT027,2132.0334
NCI43,OUT049,919.4772
NCL17,OUT049,2433.0896
FDQ19,OUT019,800.95593
FDY43,OUT049,2829.8848
FDR36,OUT049,781.0496
FDJ58,OUT049,2906.141
DRY23,OUT045,774.80225
FDK26,OUT027,5147.9785
DRH03,OUT045,1477.4392
FDC10,OUT010,157.87715
FDD23,OUT013,3151.0154
FDP32,OUT045,1880.4391
FDO31,OUT035,1429.1765
FDQ57,OUT013,2382.1572
FDX32,OUT027,3816.1855
FDC39,OUT027,5491.0566
FDU55,OUT046,4095.9648
FDL45,OUT013,2061.947
DRK37,OUT049,3575.8174
FDK22,OUT013,3343.5295
DRG37,OUT027,3929.3667
FDK22,OUT017,3487.6284
DRH36,OUT018,866.74896
DRC36,OUT018,2464.2178
DRE03,OUT027,1309.1296
FDF34,OUT046,2662.6797
FDZ22,OUT046,1346.3082
FDC44,OUT010,207.82394
FDN31,OUT027,5141.8765
FDO03,OUT017,4097.8135
FDA01,OUT049,947.6133
NCH42,OUT049,4140.0747
FDF46,OUT018,1495.5094
DRL35,OUT046,570.4142
FDW46,OUT049,1204.3264
FDB58,OUT046,2231.92
FDD47,OUT018,2494.8542
NCO17,OUT045,1743.6283
FDJ26,OUT017,3676.3928
FDU37,OUT045,1260.1243
